_dt,Time,Day_of_week,Accident_severity,Number_of_casualties,Apparent Temperature (C),Humidity,Wind Speed (km/h),Visibility (km),se_mean,se_std,se_median,se_trend
2011-06-06 04:30:17.685749088+00:00,14:20:00,Saturday,Slight Injury,2,20.05,0.78,14.4739,11.2056,0.03285036883357656,0.3160207264418444,0.03907017809500851,-0.47590097592201397
2011-06-06 12:20:13.739342272+00:00,14:20:00,Saturday,Slight Injury,2,29.822222222222223,0.45,17.5973,10.4006,0.02886708366600821,0.31608837170292003,0.03498089240438568,-0.47951054393047354
2011-06-06 20:10:09.792935456+00:00,14:20:00,Saturday,Slight Injury,2,23.72222222222222,0.7,19.6098,15.7297,0.024883798498442522,0.31615601696399565,0.03089160671376573,-0.4831201119389307
2011-06-07 04:00:05.846528640+00:00,7:10:00,Tuesday,Slight Injury,1,20.95555555555556,0.75,17.549000000000003,9.982,0.02090051333087689,0.31622366222507126,0.026802321023145725,-0.48672967994738775
2011-06-07 11:50:01.900121792+00:00,7:10:00,Tuesday,Slight Injury,1,29.772222222222226,0.43,20.8334,10.3523,0.016917228163308484,0.3162913074861469,0.022713035332522946,-0.4903392479558473
2011-06-07 19:39:57.953714976+00:00,19:42:00,Saturday,Serious Injury,1,24.33333333333333,0.59,14.1358,15.826300000000002,0.012933942995742853,0.31635895274722253,0.018623749641902942,-0.49394881596430446
2011-06-08 03:29:54.007308160+00:00,7:45:00,Tuesday,Serious Injury,1,19.566666666666663,0.74,2.5599000000000003,15.005200000000002,0.008950657828174446,0.31642659800829814,0.014534463951280163,-0.49755838397276403
2011-06-08 11:19:50.060901344+00:00,7:45:00,Tuesday,Serious Injury,1,25.705555555555552,0.62,25.3414,10.980200000000002,0.004967372660608815,0.31649424326937375,0.01044517826066016,-0.5011679519812211
2011-06-08 19:09:46.114494528+00:00,14:35:00,Wednesday,Slight Injury,1,22.2,0.75,15.295000000000002,11.2056,0.0009840874930404087,0.3165618885304494,0.00635589257003738,-0.5047775199896807
2011-06-09 02:59:42.168087712+00:00,14:35:00,Wednesday,Slight Injury,1,17.26111111111111,0.97,13.5401,14.586600000000002,-0.0029991976745252225,0.31662953379152503,0.0022666068794173766,-0.5083870879981378
2011-06-09 10:49:38.221680896+00:00,16:16:00,Saturday,Slight Injury,1,24.50555555555556,0.57,15.295000000000002,11.27,-0.006982482842090909,0.3166971790526006,-0.001822678811202627,-0.5119966560065949
2011-06-09 18:39:34.275274048+00:00,16:16:00,Saturday,Slight Injury,1,17.733333333333334,0.78,12.6868,11.27,-0.01096576800965926,0.31676482431367625,-0.005911964501825406,-0.5156062240150545
2011-06-10 02:29:30.328867232+00:00,2:25:00,Thursday,Slight Injury,1,12.983333333333333,0.92,10.9319,10.0464,-0.014949053177224947,0.31683246957475186,-0.010001250192445355,-0.5192157920235116
2011-06-10 10:19:26.382460416+00:00,17:55:00,Wednesday,Slight Injury,1,17.47222222222222,0.74,13.1054,11.27,-0.018932338344793298,0.31690011483582753,-0.01409053588306819,-0.5228253600319712
2011-06-10 18:09:22.436053600+00:00,17:55:00,Wednesday,Slight Injury,1,19.899999999999995,0.62,12.0589,9.982,-0.022915623512358985,0.3169677600969031,-0.018179821573688137,-0.5264349280404282
2011-06-11 01:59:18.489646784+00:00,18:30:00,Thursday,Slight Injury,1,15.538888888888888,0.98,3.2361,10.0464,-0.02689890867992739,0.31703540535797875,-0.022269107264310972,-0.5300444960488878
2011-06-11 09:49:14.543239968+00:00,18:30:00,Thursday,Slight Injury,1,20.0,0.63,4.6207,11.27,-0.030882193847493022,0.31710305061905436,-0.02635839295493092,-0.5336540640573448
2011-06-11 17:39:10.596833120+00:00,9:55:00,Thursday,Slight Injury,1,18.86111111111111,0.74,3.3488,9.982,-0.034865479015058654,0.31717069588012997,-0.03044767864555098,-0.537263632065802
2011-06-12 01:29:06.650426304+00:00,13:58:00,Friday,Slight Injury,1,15.494444444444444,0.96,6.2468,8.1949,-0.03884876418262706,0.3172383411412056,-0.0345369643361737,-0.5408732000742615
2011-06-12 09:19:02.704019488+00:00,17:00:00,Tuesday,Slight Injury,1,21.6,0.53,14.329,11.4471,-0.04283204935019269,0.3173059864022812,-0.03862625002679365,-0.5444827680827187
2011-06-12 17:08:58.757612672+00:00,9:15:00,Friday,Slight Injury,1,22.89444444444444,0.52,5.0232,9.982,-0.0468153345177611,0.31737363166335686,-0.042715535717416486,-0.5480923360911782
2011-06-13 00:58:54.811205856+00:00,9:15:00,Friday,Slight Injury,1,12.916666666666666,0.92,3.059,15.826300000000002,-0.05079861968532673,0.31744127692443247,-0.046804821408036434,-0.5517019040996354
2011-06-13 08:48:50.864799040+00:00,21:40:00,Wednesday,Slight Injury,1,23.81666666666667,0.45,19.2395,10.4006,-0.054781904852895136,0.3175089221855081,-0.05089410709865927,-0.555311472108095
2011-06-13 16:38:46.918392224+00:00,21:40:00,Wednesday,Slight Injury,1,23.911111111111115,0.48,12.1716,9.982,-0.05876519002046077,0.3175765674465837,-0.05498339278927922,-0.5589210401165521
2011-06-14 00:28:42.971985376+00:00,13:49:00,Monday,Slight Injury,1,16.20555555555556,0.87,6.2468,14.9569,-0.06274847518802917,0.31764421270765936,-0.05907267847990205,-0.5625306081250117
2011-06-14 08:18:39.025578560+00:00,13:49:00,Monday,Slight Injury,1,24.88333333333334,0.43,4.9910000000000005,9.982,-0.0667317603555948,0.31771185796873497,-0.063161964170522,-0.5661401761334688
2011-06-14 16:08:35.079171744+00:00,11:55:00,Saturday,Slight Injury,1,24.47777777777777,0.5,9.3863,11.27,-0.07071504552316044,0.3177795032298106,-0.06725124986114206,-0.5697497441419258
2011-06-14 23:58:31.132764928+00:00,11:55:00,Saturday,Slight Injury,1,14.794444444444444,0.93,3.5581,10.3523,-0.07469833069072884,0.3178471484908862,-0.07134053555176478,-0.5733593121503854
2011-06-15 07:48:27.186358112+00:00,19:00:00,Friday,Slight Injury,3,24.844444444444445,0.51,3.0429,11.27,-0.07868161585829447,0.3179147937519618,-0.07542982124238484,-0.5769688801588425
2011-06-15 15:38:23.239951296+00:00,19:00:00,Friday,Slight Injury,3,26.950000000000003,0.39,8.855,9.982,-0.08266490102586288,0.31798243901303747,-0.07951910693300757,-0.5805784481673021
2011-06-15 23:28:19.293544448+00:00,19:00:00,Friday,Slight Injury,3,14.488888888888887,0.93,6.44,14.9086,-0.08664818619342851,0.3180500842741131,-0.08360839262362763,-0.5841880161757592
2011-06-16 07:18:15.347137632+00:00,19:00:00,Friday,Slight Injury,3,26.022222222222226,0.41,1.8193,9.982,-0.09063147136099692,0.3181177295351887,-0.08769767831425035,-0.5877975841842188
2011-06-16 15:08:11.400730816+00:00,22:16:00,Wednesday,Serious Injury,1,28.58333333333333,0.41,4.1538,10.3523,-0.09461475652856255,0.3181853747962643,-0.09178696400487041,-0.5914071521926758
2011-06-16 22:58:07.454324+00:00,22:16:00,Wednesday,Serious Injury,1,18.194444444444443,0.85,6.44,15.826300000000002,-0.09859804169612818,0.3182530200573399,-0.09587624969549036,-0.5950167202011329
2011-06-17 06:48:03.507917184+00:00,22:16:00,Wednesday,Serious Injury,1,26.05,0.55,7.889000000000001,9.982,-0.10258132686369659,0.3183206653184156,-0.09996553538611308,-0.5986262882095925
2011-06-17 14:37:59.561510368+00:00,12:43:00,Thursday,Slight Injury,1,29.33888888888889,0.39,9.1931,10.4006,-0.10656461203126222,0.31838831057949113,-0.10405482107673314,-0.6022358562180496
2011-06-17 22:27:55.615103552+00:00,17:00:00,Wednesday,Slight Injury,1,18.28888888888889,0.93,3.1395,15.826300000000002,-0.11054789719883062,0.3184559558405668,-0.10814410676735586,-0.6058454242265092
2011-06-18 06:17:51.668696704+00:00,17:00:00,Wednesday,Slight Injury,1,24.74444444444445,0.63,11.125100000000002,9.982,-0.11453118236639626,0.3185236011016424,-0.11223339245797592,-0.6094549922349662
2011-06-18 14:07:47.722289888+00:00,18:55:00,Thursday,Slight Injury,2,30.34444444444445,0.36,20.4309,9.982,-0.11851446753396466,0.3185912463627181,-0.11632267814859865,-0.6130645602434258
2011-06-18 21:57:43.775883072+00:00,18:55:00,Thursday,Slight Injury,2,21.694444444444443,0.73,7.2611,15.826300000000002,-0.1224977527015303,0.3186588916237936,-0.1204119638392187,-0.616674128251883
2011-06-19 05:47:39.829476256+00:00,18:55:00,Thursday,Slight Injury,2,17.577777777777776,0.71,22.5722,10.4006,-0.12648103786909604,0.31872653688486924,-0.12450124952983865,-0.6202836962603401
2011-06-19 13:37:35.883069440+00:00,16:40:00,Friday,Slight Injury,1,18.09444444444444,0.73,20.6402,15.8746,-0.13046432303666433,0.3187941821459449,-0.1285905352204615,-0.6238932642687997
2011-06-19 21:27:31.936662624+00:00,7:44:00,Tuesday,Slight Injury,1,12.872222222222224,0.9,10.4006,9.982,-0.13444760820423007,0.3188618274070205,-0.13267982091108144,-0.6275028322772568
2011-06-20 05:17:27.990255776+00:00,7:44:00,Tuesday,Slight Injury,1,13.805555555555555,0.9,11.3988,9.982,-0.13843089337179837,0.3189294726680961,-0.13676910660170427,-0.6311124002857164
2011-06-20 13:07:24.043848960+00:00,7:44:00,Tuesday,Slight Injury,1,22.24444444444445,0.38,17.404100000000003,9.982,-0.1424141785393641,0.31899711792917174,-0.14085839229232422,-0.6347219682941734
2011-06-20 20:57:20.097442144+00:00,13:20:00,Friday,Slight Injury,1,14.449999999999998,0.76,5.7477,15.3111,-0.1463974637069324,0.3190647631902474,-0.14494767798294705,-0.638331536302633
2011-06-21 04:47:16.151035328+00:00,13:20:00,Friday,Slight Injury,1,17.07222222222222,0.68,12.1877,9.982,-0.15038074887449815,0.319132408451323,-0.149036963673567,-0.6419411043110901
2011-06-21 12:37:12.204628512+00:00,16:05:00,Friday,Slight Injury,1,27.955555555555552,0.33,15.697500000000002,10.2557,-0.15436403404206378,0.3192000537123986,-0.15312624936418695,-0.6455506723195472
2011-06-21 20:27:08.258221696+00:00,16:05:00,Friday,Slight Injury,1,20.494444444444444,0.64,6.423900000000001,15.826300000000002,-0.1583473192096322,0.31926769897347423,-0.15721553505480979,-0.6491602403280068
2011-06-22 04:17:04.311814880+00:00,17:33:00,Saturday,Slight Injury,1,17.13888888888889,0.81,7.502600000000001,9.982,-0.16233060437719782,0.31933534423454984,-0.16130482074542973,-0.6527698083364639
2011-06-22 12:07:00.365408032+00:00,19:56:00,Tuesday,Slight Injury,1,31.13333333333334,0.31,11.9462,10.3523,-0.16631388954476622,0.3194029894956255,-0.16539410643605257,-0.6563793763449235
2011-06-22 19:56:56.419001216+00:00,19:56:00,Tuesday,Slight Injury,1,22.666666666666668,0.63,10.577700000000002,15.826300000000002,-0.17029717471233186,0.3194706347567011,-0.16948339212667252,-0.6599889443533805
2011-06-23 03:46:52.472594400+00:00,7:40:00,Thursday,Slight Injury,1,19.850000000000005,0.78,7.502600000000001,9.982,-0.17428045987990026,0.31953828001777673,-0.17357267781729535,-0.6635985123618401
2011-06-23 11:36:48.526187584+00:00,7:28:00,Friday,Slight Injury,1,31.605555555555554,0.44,12.4453,10.3523,-0.1782637450474659,0.31960592527885234,-0.1776619635079153,-0.6672080803702972
2011-06-23 19:26:44.579780768+00:00,7:28:00,Friday,Slight Injury,1,22.77777777777778,0.78,0.0,9.982,-0.18224703021503152,0.31967357053992795,-0.18175124919853536,-0.6708176483787543
2011-06-24 03:16:40.633373952+00:00,13:10:00,Saturday,Slight Injury,3,18.72222222222222,0.88,10.9641,15.3111,-0.18623031538259993,0.3197412158010036,-0.18584053488915808,-0.6744272163872139
2011-06-24 11:06:36.686967104+00:00,13:10:00,Saturday,Slight Injury,3,26.022222222222226,0.45,20.4792,10.0464,-0.19021360055016556,0.3198088610620792,-0.18992982057977814,-0.678036784395671
2011-06-24 18:56:32.740560288+00:00,13:10:00,Saturday,Slight Injury,3,17.22222222222222,0.81,11.0285,9.982,-0.19419688571773397,0.31987650632315484,-0.19401910627040087,-0.6816463524041306
2011-06-25 02:46:28.794153472+00:00,13:10:00,Saturday,Slight Injury,3,15.433333333333334,0.77,16.711800000000004,14.9569,-0.1981801708852996,0.31994415158423045,-0.1981083919610208,-0.6852559204125876
2011-06-25 10:36:24.847746656+00:00,21:39:00,Saturday,Slight Injury,1,22.15555555555555,0.39,27.1768,9.982,-0.202163456052868,0.3200117968453061,-0.20219767765164365,-0.6888654884210472
2011-06-25 18:26:20.901339840+00:00,21:39:00,Saturday,Slight Injury,1,18.81111111111112,0.44,16.744000000000003,10.3523,-0.20614674122043364,0.3200794421063817,-0.2062869633422636,-0.6924750564295044
2011-06-26 02:16:16.954933024+00:00,21:50:00,Monday,Slight Injury,1,10.02222222222222,0.86,10.948,15.826300000000002,-0.21013002638799927,0.3201470873674573,-0.21037624903288366,-0.6960846244379615
2011-06-26 10:06:13.008526208+00:00,21:50:00,Monday,Slight Injury,1,22.15,0.38,15.681400000000002,9.982,-0.21411331155556768,0.32021473262853295,-0.21446553472350638,-0.6996941924464211
2011-06-26 17:56:09.062119360+00:00,19:49:00,Wednesday,Slight Injury,1,19.98333333333333,0.52,14.0553,10.3523,-0.2180965967231333,0.32028237788960856,-0.21855482041412644,-0.7033037604548781
2011-06-27 01:46:05.115712544+00:00,19:49:00,Wednesday,Slight Injury,1,12.194444444444446,0.93,10.722600000000002,15.826300000000002,-0.2220798818907017,0.32035002315068417,-0.22264410610474916,-0.7069133284633377
2011-06-27 09:36:01.169305728+00:00,17:53:00,Wednesday,Slight Injury,1,22.75555555555555,0.41,14.8925,9.982,-0.22606316705826734,0.3204176684117598,-0.22673339179536922,-0.7105228964717948
2011-06-27 17:25:57.222898912+00:00,17:53:00,Wednesday,Slight Injury,1,22.800000000000004,0.44,10.9158,9.982,-0.23004645222583575,0.32048531367283545,-0.23082267748599195,-0.7141324644802544
2011-06-28 01:15:53.276492096+00:00,10:53:00,Saturday,Slight Injury,1,15.32777777777778,0.78,3.3166,15.826300000000002,-0.23402973739340138,0.32055295893391106,-0.234911963176612,-0.7177420324887115
2011-06-28 09:05:49.330085280+00:00,10:53:00,Saturday,Slight Injury,1,22.73888888888889,0.4,15.633100000000002,10.3523,-0.23801302256096712,0.32062060419498667,-0.23900124886723195,-0.7213516004971686
2011-06-28 16:55:45.383678432+00:00,17:05:00,Monday,Serious Injury,1,19.07777777777778,0.7,5.3452,14.9569,-0.24199630772853542,0.3206882494560623,-0.2430905345578548,-0.7249611685056282
2011-06-29 00:45:41.437271616+00:00,17:05:00,Monday,Serious Injury,1,15.488888888888887,0.93,6.6654,9.982,-0.24597959289610116,0.3207558947171379,-0.24717982024847474,-0.7285707365140852
2011-06-29 08:35:37.490864800+00:00,8:00:00,Tuesday,Slight Injury,1,19.8,0.85,10.706500000000002,11.4471,-0.24996287806366946,0.32082353997821356,-0.25126910593909757,-0.7321803045225448
2011-06-29 16:25:33.544457984+00:00,8:00:00,Tuesday,Slight Injury,1,23.044444444444448,0.69,6.44,15.826300000000002,-0.2539461632312352,0.32089118523928917,-0.2553583916297175,-0.7357898725310019
2011-06-30 00:15:29.598051168+00:00,8:55:00,Thursday,Slight Injury,1,16.783333333333335,0.91,16.2288,14.168000000000005,-0.2579294483988035,0.3209588305003648,-0.25944767732034024,-0.7393994405394615
2011-06-30 08:05:25.651644352+00:00,8:55:00,Thursday,Slight Injury,1,24.72777777777777,0.63,0.3381,11.27,-0.26191273356636924,0.3210264757614404,-0.2635369630109603,-0.7430090085479186
2011-06-30 15:55:21.705237536+00:00,16:35:00,Tuesday,Slight Injury,1,17.82222222222222,0.97,14.1841,8.1949,-0.26589601873393487,0.321094121022516,-0.26762624870158025,-0.7466185765563758
2011-06-30 23:45:17.758830688+00:00,16:35:00,Tuesday,Slight Injury,1,12.92222222222222,0.73,17.5651,14.9569,-0.2698793039015033,0.32116176628359167,-0.2717155343922031,-0.7502281445648353
2011-07-01 07:35:13.812423872+00:00,16:35:00,Tuesday,Slight Injury,1,17.59444444444445,0.74,25.5507,11.27,-0.2738625890690689,0.3212294115446672,-0.27580482008282303,-0.7538377125732924
2011-07-01 15:25:09.866017056+00:00,19:32:00,Wednesday,Slight Injury,1,19.044444444444444,0.64,25.3575,11.4471,-0.2778458742366373,0.3212970568057429,-0.27989410577344587,-0.7574472805817519
2011-07-01 23:15:05.919610240+00:00,19:32:00,Wednesday,Slight Injury,1,12.683333333333332,0.67,17.114300000000004,15.826300000000002,-0.28182915940420294,0.3213647020668185,-0.2839833914640658,-0.7610568485902091
2011-07-02 07:05:01.973203424+00:00,19:32:00,Wednesday,Slight Injury,1,16.072222222222223,0.72,12.9605,11.27,-0.28581244457177135,0.32143234732789416,-0.28807267715468865,-0.7646664165986686
2011-07-02 14:54:58.026796608+00:00,17:30:00,Wednesday,Serious Injury,1,16.15555555555555,0.75,11.1895,11.0285,-0.28700629310922376,0.32145545578619705,-0.28935036240227335,-0.7636817639727824
2011-07-02 22:44:54.080389760+00:00,17:30:00,Wednesday,Serious Injury,1,9.033333333333331,0.99,3.3005,9.982,-0.2854107050165624,0.32143402744172733,-0.28781644720682215,-0.7581028907125581
2011-07-03 06:34:50.133982944+00:00,8:40:00,Tuesday,Slight Injury,3,19.86111111111111,0.54,2.7853000000000003,11.2056,-0.2838151169238989,0.32141259909725756,-0.2862825320113689,-0.7525240174523262
2011-07-03 14:24:46.187576128+00:00,8:40:00,Tuesday,Slight Injury,3,22.10555555555556,0.43,15.4721,9.982,-0.2822195288312353,0.3213911707527878,-0.28474861681591557,-0.7469451441920942
2011-07-03 22:14:42.241169312+00:00,8:40:00,Tuesday,Slight Injury,3,14.488888888888887,0.89,13.7011,14.9569,-0.28062394073857394,0.321369742408318,-0.28321470162046436,-0.74136627093187
2011-07-04 06:04:38.294762496+00:00,21:10:00,Monday,Slight Injury,2,17.21111111111111,0.75,16.599100000000004,11.4471,-0.2790283526459104,0.32134831406384823,-0.28168078642501104,-0.735787397671638
2011-07-04 13:54:34.348355680+00:00,21:10:00,Monday,Slight Injury,2,22.75,0.57,20.0606,11.27,-0.27743276455324684,0.32132688571937845,-0.2801468712295578,-0.7302085244114062
2011-07-04 21:44:30.401948864+00:00,21:10:00,Monday,Slight Injury,2,15.61111111111111,0.92,3.5259,15.826300000000002,-0.2758371764605833,0.3213054573749087,-0.27861295603410446,-0.7246296511511742
2011-07-05 05:34:26.455542016+00:00,7:16:00,Friday,Slight Injury,1,17.87777777777778,0.96,10.1591,11.0768,-0.27424158836792195,0.3212840290304389,-0.27707904083865326,-0.7190507778909498
2011-07-05 13:24:22.509135200+00:00,7:16:00,Friday,Slight Injury,1,25.99444444444445,0.5,20.4309,11.2056,-0.27264600027525837,0.3212626006859691,-0.2755451256432,-0.713471904630718
2011-07-05 21:14:18.562728384+00:00,12:50:00,Friday,Slight Injury,1,14.927777777777775,0.83,6.279,15.3111,-0.27105041218259485,0.32124117234149935,-0.2740112104477467,-0.707893031370486
2011-07-06 05:04:14.616321568+00:00,17:20:00,Friday,Slight Injury,1,16.08888888888889,0.81,12.6868,9.982,-0.2694548240899335,0.3212197439970296,-0.27247729525229547,-0.7023141581102618
2011-07-06 12:54:10.669914752+00:00,17:20:00,Friday,Slight Injury,1,26.966666666666672,0.39,17.259200000000003,9.982,-0.2678592359972699,0.32119831565255985,-0.27094338005684215,-0.6967352848500298
2011-07-06 20:44:06.723507936+00:00,10:50:00,Thursday,Slight Injury,2,16.12777777777778,0.87,3.0429,9.982,-0.2662636479046064,0.3211768873080901,-0.2694094648613889,-0.6911564115897979
2011-07-07 04:34:02.777101088+00:00,10:50:00,Thursday,Slight Injury,2,19.899999999999995,0.74,3.2039,9.982,-0.2646680598119428,0.32115545896362024,-0.2678755496659356,-0.6855775383295659
2011-07-07 12:23:58.830694272+00:00,11:52:00,Sunday,Serious Injury,1,30.06111111111112,0.33,9.7727,10.3523,-0.26307247171928144,0.3211340306191505,-0.26634163447048437,-0.6799986650693416
2011-07-07 20:13:54.884287456+00:00,11:52:00,Sunday,Serious Injury,1,20.577777777777783,0.81,3.22,9.982,-0.2614768836266179,0.32111260227468075,-0.2648077192750311,-0.6744197918091097
2011-07-08 04:03:50.937880640+00:00,21:42:00,Saturday,Serious Injury,1,18.827777777777776,0.84,9.4346,9.982,-0.25988129553395434,0.32109117393021097,-0.2632738040795778,-0.6688409185488777
2011-07-08 11:53:46.991473824+00:00,19:17:00,Monday,Serious Injury,1,34.06666666666666,0.36,15.101800000000004,10.3523,-0.258285707441293,0.3210697455857412,-0.2617398888841266,-0.6632620452886535
2011-07-08 19:43:43.045067008+00:00,19:17:00,Monday,Serious Injury,1,23.194444444444443,0.7,10.7548,15.826300000000002,-0.2566901193486294,0.3210483172412714,-0.26020597368867326,-0.6576831720284215
2011-07-09 03:33:39.098660160+00:00,15:19:00,Friday,Slight Injury,1,17.299999999999997,0.97,0.0,9.982,-0.2550945312559659,0.32102688889680164,-0.25867205849322,-0.6521042987681896
2011-07-09 11:23:35.152253344+00:00,13:25:00,Monday,Slight Injury,1,35.32222222222222,0.33,11.0124,9.982,-0.25349894316330235,0.32100546055233187,-0.2571381432977667,-0.6465254255079577
2011-07-09 19:13:31.205846528+00:00,13:25:00,Monday,Slight Injury,1,25.21111111111111,0.73,4.83,9.982,-0.25190335507064093,0.3209840322078621,-0.2556042281023155,-0.6409465522477333
2011-07-10 03:03:27.259439712+00:00,13:25:00,Monday,Slight Injury,1,20.422222222222224,0.82,6.1341,9.9015,-0.2503077669779774,0.3209626038633923,-0.2540703129068622,-0.6353676789875015
2011-07-10 10:53:23.313032896+00:00,13:25:00,Monday,Slight Injury,1,34.84444444444445,0.3,12.3326,9.982,-0.24871217888531386,0.32094117551892254,-0.2525363977114089,-0.6297888057272695
2011-07-10 18:43:19.366626080+00:00,14:30:00,Thursday,Slight Injury,1,25.20555555555556,0.64,7.583100000000001,10.0464,-0.2471165907926525,0.3209197471744528,-0.2510024825159577,-0.6242099324670451
2011-07-11 02:33:15.420219264+00:00,19:57:00,Saturday,Serious Injury,2,19.183333333333334,0.87,3.4776,14.168000000000005,-0.24552100269998894,0.32089831882998304,-0.2494685673205044,-0.6186310592068133
2011-07-11 10:23:11.473812416+00:00,19:57:00,Saturday,Serious Injury,2,35.64444444444444,0.5,7.808499999999999,9.982,-0.2439254146073254,0.32087689048551327,-0.2479346521250511,-0.6130521859465814
2011-07-11 18:13:07.527405600+00:00,18:00:00,Monday,Slight Injury,1,28.35,0.52,15.4882,10.4006,-0.24232982651466184,0.32085546214104343,-0.2464007369295978,-0.6074733126863494
2011-07-12 02:03:03.580998784+00:00,18:00:00,Monday,Slight Injury,1,18.71111111111112,0.79,6.4561,9.982,-0.24073423842200048,0.3208340337965737,-0.24486682173414662,-0.6018944394261251
2011-07-12 09:52:59.634591968+00:00,13:25:00,Tuesday,Slight Injury,1,29.0,0.45,14.0392,9.982,-0.23913865032933693,0.32081260545210394,-0.24333290653869333,-0.5963155661658932
2011-07-12 17:42:55.688185152+00:00,14:44:00,Tuesday,Slight Injury,1,26.62777777777778,0.51,6.5366,10.3523,-0.23754306223667337,0.32079117710763416,-0.24179899134324,-0.5907366929056612
2011-07-13 01:32:51.741778336+00:00,14:44:00,Tuesday,Slight Injury,1,16.71111111111111,0.93,4.652900000000001,9.982,-0.23594747414401201,0.3207697487631644,-0.2402650761477888,-0.585157819645437
2011-07-13 09:22:47.795371488+00:00,17:13:00,Sunday,Serious Injury,2,29.26111111111112,0.38,11.8013,10.3523,-0.23435188605134846,0.3207483204186946,-0.2387311609523355,-0.579578946385205
2011-07-13 17:12:43.848964672+00:00,17:13:00,Sunday,Serious Injury,2,30.438888888888894,0.35,9.5312,9.982,-0.2327562979586849,0.32072689207422483,-0.23719724575688222,-0.574000073124973
2011-07-14 01:02:39.902557856+00:00,10:45:00,Friday,Slight Injury,1,21.016666666666666,0.79,10.432800000000002,9.982,-0.23116070986602136,0.32070546372975506,-0.2356633305614289,-0.5684211998647412
2011-07-14 08:52:35.956151040+00:00,10:45:00,Friday,Slight Injury,1,31.65,0.44,21.6867,10.3523,-0.22956512177335997,0.3206840353852853,-0.23412941536597773,-0.5628423266045168
2011-07-14 16:42:32.009744224+00:00,19:20:00,Monday,Slight Injury,1,32.261111111111106,0.38,9.5634,9.982,-0.22796953368069645,0.3206626070408155,-0.23259550017052444,-0.557263453344285
2011-07-15 00:32:28.063337408+00:00,19:20:00,Monday,Slight Injury,1,23.67777777777778,0.65,9.9176,15.826300000000002,-0.2263739455880329,0.32064117869634573,-0.23106158497507112,-0.551684580084053
2011-07-15 08:22:24.116930592+00:00,0:06:00,Tuesday,Slight Injury,1,30.488888888888887,0.49,14.9569,9.982,-0.2247783574953715,0.320619750351876,-0.22952766977961991,-0.5461057068238286
2011-07-15 16:12:20.170523744+00:00,1:15:00,Friday,Slight Injury,1,28.80555555555556,0.46,20.463100000000004,9.982,-0.22318276940270798,0.32059832200740623,-0.22799375458416662,-0.5405268335635968
2011-07-16 00:02:16.224116928+00:00,1:15:00,Friday,Slight Injury,1,15.116666666666667,0.86,4.6851,14.9569,-0.2215871813100444,0.32057689366293646,-0.22645983938871334,-0.5349479603033649
2011-07-16 07:52:12.277710112+00:00,18:22:00,Wednesday,Slight Injury,1,22.85,0.55,10.851400000000002,15.826300000000002,-0.21999159321738088,0.3205554653184666,-0.22492592419326002,-0.5293690870431329
2011-07-16 15:42:08.331303296+00:00,18:22:00,Wednesday,Slight Injury,1,28.116666666666667,0.36,5.0232,9.982,-0.21839600512471952,0.3205340369739969,-0.22339200899780884,-0.5237902137829086
2011-07-16 23:32:04.384896480+00:00,14:45:00,Monday,Slight Injury,1,18.438888888888886,0.83,10.0786,14.9569,-0.21680041703205594,0.32051260862952713,-0.22185809380235555,-0.5182113405226767
2011-07-17 07:22:00.438489664+00:00,10:50:00,Monday,Slight Injury,1,27.183333333333337,0.44,4.8461,9.982,-0.2152048289393924,0.32049118028505735,-0.22032417860690223,-0.5126324672624447
2011-07-17 15:11:56.492082816+00:00,10:50:00,Monday,Slight Injury,1,30.02777777777778,0.32,9.177,10.3523,-0.21360924084673105,0.3204697519405876,-0.21879026341145102,-0.5070535940022205
2011-07-17 23:01:52.545676+00:00,16:41:00,Tuesday,Slight Injury,1,18.377777777777776,0.83,3.3488,15.826300000000002,-0.21201365275406747,0.3204483235961178,-0.21725634821599774,-0.5014747207419885
2011-07-18 06:51:48.599269184+00:00,16:41:00,Tuesday,Slight Injury,1,28.63888888888889,0.64,9.338,9.982,-0.21041806466140395,0.320426895251648,-0.21572243302054445,-0.4958958474817566
2011-07-18 14:41:44.652862368+00:00,14:45:00,Thursday,Slight Injury,1,31.783333333333328,0.43,7.776300000000001,10.4006,-0.20882247656874037,0.32040546690717825,-0.21418851782509113,-0.49031697422152465
2011-07-18 22:31:40.706455552+00:00,14:45:00,Thursday,Slight Injury,1,22.11111111111111,0.81,2.9463000000000004,14.9569,-0.207226888476079,0.3203840385627085,-0.21265460262963995,-0.4847381009613003
2011-07-19 06:21:36.760048736+00:00,16:55:00,Friday,Slight Injury,2,24.522222222222226,0.71,10.2235,9.982,-0.20563130038341548,0.3203626102182387,-0.21112068743418666,-0.4791592277010684
2011-07-19 14:11:32.813641920+00:00,16:55:00,Friday,Slight Injury,2,34.166666666666664,0.35,12.1716,9.982,-0.2040357122907519,0.3203411818737689,-0.20958677223873334,-0.47358035444083646
2011-07-19 22:01:28.867235072+00:00,14:40:00,Saturday,Slight Injury,2,27.85,0.51,15.810200000000002,15.8746,-0.20244012419809054,0.3203197535292992,-0.20805285704328214,-0.4680014811806122
2011-07-20 05:51:24.920828256+00:00,14:40:00,Saturday,Slight Injury,2,23.833333333333336,0.74,9.6761,9.982,-0.20084453610542702,0.3202983251848294,-0.20651894184782885,-0.46242260792038026
